"","SAMPLEID","ReferenceSite","ni_total","li_total","ni_Chiro","ni_Trich","nt_Amph","nt_Ephem","nt_Hepta","nt_Mega","nt_Nemour","nt_Odon","nt_Oligo","nt_Tipulid","pi_Amph","pi_AmphIsop","pi_Baet","pi_Bival","pi_COET","pi_CraCaeGam","pi_Cru","pi_Deca","pi_Dipt","pi_DiptNonIns","pi_ECT","pi_EphemNoCae","pi_ET","pi_Mega","pi_Nemata","pi_OET","pi_Oligo","pi_POET","pi_Sphaer","pi_SphaerCorb","pi_Trich","pi_TrichNoHydro","pt_Amph","pt_COET","pt_ECT","pt_Mega","pt_Odon","pt_Oligo","pt_Trich","pt_TrichNoHydro","pi_Chiro","pi_Ortho","pi_Tanyt","pi_Tanyp","pi_COC2Chi","pi_ChCr2Chi","pi_Orth2Chi","pi_Tanyp2Chi","pi_ChiroAnne","pi_SimBtri","pi_ti_eury","pt_ti_cool","pt_ti_stenowarm","pi_tv_ntol","nt_ffg_scrap","nt_ffg_mah","nt_ffg_par","nt_ffg_xyl","pi_ffg_col","pi_ffg_filt","pi_ffg_pred","pi_ffg_scrap","pi_ffg_mah","pi_ffg_par","pi_ffg_pih","pi_ffg_xyl","pi_ffg_col_filt","pt_ffg_pred","pt_ffg_par","pt_ffg_xyl","nt_habit_burrow","nt_habit_swim","pi_habit_sprawl","pi_habit_swim","pt_habit_burrow","pt_habit_swim","pi_volt_multi","pi_volt_semi","pi_volt_uni","pt_volt_semi","pi_dom01","pi_dom02","pi_dom03","pi_dom04","pi_dom05","x_HBI2","x_Shan_e","x_Shan_2","x_Shan_10","x_D","x_Evenness","nt_habitat_brac","pi_habitat_brac","pi_habitat_depo","pi_habitat_gene","pi_habitat_head","pi_habitat_rheo","pi_habitat_unkn","pt_habitat_brac","pt_habitat_depo","pt_habitat_spec","nfam_Ephem","ngen_Ephem","pt_oneind","ni_Dipt","ni_EPT_resid","nt_total_resid","nt_Bival_resid","nt_Coleo_resid","nt_COET_resid","nt_CruMol_resid","nt_Dipt_resid","nt_ECT_resid","nt_Ephemerellid_resid","nt_ET_resid","nt_EPT_resid","nt_Gast_resid","nt_Insect_resid","nt_Mol_resid","nt_NonIns_resid","nt_OET_resid","nt_Perlid_resid","nt_Pleco_resid","nt_POET_resid","nt_Ptero_resid","nt_Rhya_resid","nt_Trich_resid","nt_TrichNoHydro_resid","nt_Tromb_resid","pi_Coleo_resid","pi_CruMol_resid","pi_Ephem_resid","pi_EphemNoCaeBae_resid","pi_EPT_resid","pi_EPTNoBaeHydro_resid","pi_EPTNoCheu_resid","pi_EPTNoHydro_resid","pi_Gast_resid","pi_Hydro_resid","pi_Hydro2EPT_resid","pi_Hydro2Trich_resid","pi_Insect_resid","pi_IsopGastHiru_resid","pi_Mol_resid","pi_NonIns_resid","pi_Odon_resid","pi_Pleco_resid","pi_Tromb_resid","pt_Bival_resid","pt_Coleo_resid","pt_Deca_resid","pt_Dipt_resid","pt_Ephem_resid","pt_EPT_resid","pt_ET_resid","pt_Gast_resid","pt_Insect_resid","pt_NonIns_resid","pt_OET_resid","pt_Pleco_resid","pt_POET_resid","pt_Tromb_resid","nt_Chiro_resid","pt_Chiro_resid","pi_Colesens_resid","nt_ti_stenocold_resid","nt_ti_cold_resid","nt_ti_cool_resid","nt_ti_warm_resid","nt_ti_stenowarm_resid","nt_ti_eury_resid","nt_ti_cowa_resid","nt_ti_stenocold_cold_resid","nt_ti_stenocold_cold_cool_resid","nt_ti_cowa_warm_stenowarm_resid","nt_ti_warm_stenowarm_resid","pi_ti_stenocold_resid","pi_ti_cold_resid","pi_ti_cool_resid","pi_ti_warm_resid","pi_ti_stenowarm_resid","pi_ti_cowa_resid","pi_ti_stenocold_cold_resid","pi_ti_stenocold_cold_cool_resid","pi_ti_cowa_warm_stenowarm_resid","pi_ti_warm_stenowarm_resid","pt_ti_stenocold_resid","pt_ti_cold_resid","pt_ti_warm_resid","pt_ti_eury_resid","pt_ti_cowa_resid","pt_ti_stenocold_cold_resid","pt_ti_stenocold_cold_cool_resid","pt_ti_cowa_warm_stenowarm_resid","pt_ti_warm_stenowarm_resid","nt_tv_intol_resid","nt_tv_intol4_resid","nt_tv_toler_resid","pi_tv_intol_resid","pi_tv_intol4_resid","pi_tv_toler_resid","pi_tv_toler6_resid","pt_tv_intol_resid","pt_tv_intol4_resid","pt_tv_toler_resid","nt_tv_intol4_EPT_resid","nt_tv_ntol_resid","nt_tv_stol_resid","pi_tv_stol_resid","pt_tv_ntol_resid","pt_tv_stol_resid","pi_tv2_intol_resid","nt_ffg_col_resid","nt_ffg_filt_resid","nt_ffg_pred_resid","nt_ffg_shred_resid","nt_ffg_omn_resid","nt_ffg_pih_resid","nt_ffg_pred_scrap_shred_resid","pi_ffg_shred_resid","pi_ffg_omn_resid","pt_ffg_col_resid","pt_ffg_filt_resid","pt_ffg_scrap_resid","pt_ffg_shred_resid","pt_ffg_mah_resid","pt_ffg_omn_resid","pt_ffg_pih_resid","nt_habit_climbcling_resid","nt_habit_cling_resid","nt_habit_sprawl_resid","pi_habit_burrow_resid","pi_habit_climbcling_resid","pi_habit_cling_resid","pi_habit_cling_PlecoNoCling_resid","pt_habit_climbcling_resid","pt_habit_cling_resid","pt_habit_sprawl_resid","nt_volt_multi_resid","nt_volt_semi_resid","nt_volt_uni_resid","pt_volt_multi_resid","pt_volt_uni_resid","x_Becks_resid","x_Becks3_resid","x_HBI_resid","x_D_G_resid","x_D_Mg_resid","nt_habitat_depo_resid","nt_habitat_gene_resid","nt_habitat_head_resid","nt_habitat_rheo_resid","nt_habitat_spec_resid","pi_habitat_spec_resid","pt_habitat_gene_resid","pt_habitat_head_resid","pt_habitat_rheo_resid","ngen_Coleo_resid","ngen_Odon_resid","ngen_Trich_resid","ngen_Elmid_resid","nt_oneind_resid"
"1","103CDCHHR:20100914:T:SR","REFERENCE",300,5.7037824746562,41,63,0,7,2,0,3,0,0,0,0,0,21.3333333333333,0,67,0,0,0,16,20.6666666666667,67,38.3333333333333,59.3333333333333,0,0,59.3333333333333,0,71.6666666666667,0,0,21,16.3333333333333,0,37.2549019607843,37.2549019607843,0,0,0,17.6470588235294,15.6862745098039,13.6666666666667,4.33333333333333,6,1.33333333333333,2.4390243902439,0,31.7073170731707,9.75609756097561,13.6666666666667,10,21.6666666666667,43.1372549019608,0,84,9,0,0,0,38.3333333333333,8.66666666666667,12.6666666666667,31,0,0,0,0,47,31.3725490196078,0,0,1,4,6,26.3333333333333,1.96078431372549,7.84313725490196,47.3333333333333,16,30,19.6078431372549,11.3333333333333,22,31.3333333333333,39.3333333333333,44.3333333333333,3.86941580756014,3.40818710571522,4.91697463583706,1.48015685330593,0.946755555555556,0.866820511405466,0,0,6,12,0,72.6666666666667,0.666666666666667,0,7.84313725490196,1.96078431372549,4,8,39.2156862745098,48,55.7717728442728,8.40432098765429,-0.341438492063491,-1.24810761513906,-1.11798869616058,-0.430111856823269,4.19154444444444,-0.614331189501748,0.356861381548454,1.680146948568,4.69820515916131,0.349009009009013,4.59812094331036,0.182863849765254,2.29411600149197,0.858979686057248,0.275265217764701,1.38854351395731,3.46536507936509,-0.174059139784946,-0.235703289580295,-0.83585965739433,-1.23993794326239,4.4113005911778,-2.10950581909246,-3.56418235314684,11.5991319822899,8.82395665425694,19.6592355244716,2.34216885917321,19.3658081282935,24.1270884832609,-2.93277433489672,-2.08028418650679,-10.8869000764813,-8.55642940109918,6.75718742393441,-5.02756319469034,-2.69314901381883,-6.10457560377135,-0.206811797752809,-3.57476180490021,1.28319451063532,-0.414870965668967,-5.99588015107508,-0.00530118062400312,2.35084233673643,-2.05562072040245,-0.849724799335682,-4.86813752426104,0.443791035065472,-4.0912247101447,4.10532650341563,-5.81282917818999,0.981990681806062,-2.2639640521266,9.00858992400419,3.67132591562353,2.4060132416411,-2.28930882129764,-0.316463963963972,0.861279995026723,5.55971115719014,2.52228124538883,-0.405539906103282,2.98997099509147,-0.220224450811832,-0.515781108083567,6.67712243074174,1.49591745177211,2.64757307060758,-0.474265273811127,-1.46867152411733,3.83883442859293,-2.74435458019999,-0.0400275103163685,-5.18251950805699,-1.94489843525255,6.67275080890913,-4.63921582870399,-1.92729280747836,-0.941516004632801,-0.42485527024242,2.31800527457026,2.42908761733564,-3.66434234308226,-2.16364109803142,7.56621482096858,-0.32000444801022,0.998821937804033,3.14903672580144,3.62360085269921,1.75844671201815,4.70726226026929,4.57474688448238,-2.33983265422406,-1.8884253229291,9.37446006244473,9.82524356893914,2.00682320386967,4.31174450549448,-4.35783076203837,1.60474598930481,1.12275920777288,-9.49343715603055,3.51245397797389,0.205037082898326,-3.32293814432995,2.87208053691276,4.68949513499582,0.690304709141273,-1.50630327501121,-0.0896551724137932,10.4391666666667,-2.58081870474961,-3.79259777133667,-11.3927647760424,4.34228020975623,1.48104055238672,0.6217811058509,-0.304930530790749,-2.88440928962306,-0.0300098502758095,1.72127910403773,1.54310356310356,0.303326719576731,-3.34881349213841,-5.50689642227005,-6.00219575893996,-2.96374429932253,-5.46474742638926,-5.58680013217091,-1.27438983065316,4.90311560809455,-2.55835391402042,-0.395802871632752,4.03993080255319,-4.52740534172091,0.666323529411777,10.1440553999379,-0.520773349752218,1.36983758640811,1.63192040086006,1.40429223744292,2.47174705361402,-0.112540119211372,-1.82399639152006,-1.26015523932729,-3.14040263145113,1.31223072312206,-0.21198635988702,-9.50291468599374,-0.887270341207318,-0.433514739229027,0.0748026315789332,-1.25108947612425,2.26734360410833
"2","103KLCMSR:20100914:T:SR","REFERENCE",300,5.7037824746562,47,64,0,7,2,0,1,0,0,0,0,0,19.3333333333333,0,60.6666666666667,0,0,0,16,18.3333333333333,60.6666666666667,24.3333333333333,45.6666666666667,0,0,45.6666666666667,0,66.6666666666667,0,0,21.3333333333333,8.66666666666667,0,55,55,0,0,0,22.5,15,15.6666666666667,10.3333333333333,4.66666666666667,0,27.6595744680851,27.6595744680851,65.9574468085106,0,15.6666666666667,12.3333333333333,20,42.5,0,83.3333333333333,8,1,0,0,39.3333333333333,12,12.6666666666667,10.6666666666667,4.33333333333333,0,0,0,51.3333333333333,22.5,0,0,2,4,4.33333333333333,20,5,10,36.3333333333333,36.6666666666667,22,42.5,12,20.6666666666667,28.3333333333333,35,41.6666666666667,4.22878228782288,3.31550480974158,4.78326234705768,1.43990544359446,0.9486,0.898783723074507,0,0,2.33333333333333,5,0,77.6666666666667,0,0,7.5,5,5,8,22.5,48,59.0365621675737,-1.24305354558613,-0.116975546975547,1.79580000000002,2.63932463993773,0.243168604651163,-2.32202788091983,2.9614512471655,0.332028388278398,1.1670017873101,2.46374429663902,0.555855263157894,0.624960101682632,0.54102203469292,-1.94982817869415,0.540575673166206,0.608334830558161,1.43177011494254,1.45236772486773,-0.119162210338682,-0.0995817841136715,-0.102387511478431,-1.52575757575758,-1.86917363045498,6.90120274496256,-0.302750201998563,7.34971481054688,-4.64310276499905,16.9392831729457,0.417462458465344,17.8959225578199,13.3074506930291,-1.16774924355536,3.08169663276966,2.09755952143894,19.7166760937083,5.65687232582896,-1.02279639254591,-1.17248448889221,-6.30414535255455,-0.52180122608954,9.38060137959646,-1.80154218434381,-0.144274209070193,4.05079833976566,-0.030937914833242,-6.89033184856916,1.28303728333317,8.25476599550671,5.04640021126868,0.829131331182421,3.62388270969942,-3.52413063049887,2.70214972857435,3.29467990569984,6.87749987297751,-5.7179226580746,-0.653558310376525,-0.665675985630088,6.48519930227278,-0.681639194139207,1.62760030864198,3.49194995278565,-4.0124771062271,-0.135150709219858,-0.159289617486353,-0.343147896879231,-0.165476190476203,5.6760330578512,-4.12482269503548,-4.29516419253257,-0.235156980568736,3.95255196874948,11.0919498192827,-11.9088665268276,-0.68084537000396,-2.92247777684732,2.02207356966888,13.9105758538341,-11.0494373405911,-13.016834925436,-1.26859373753011,2.03650659385322,-8.67387359901736,1.24347278024419,-0.846141177460362,-0.380835679962736,13.8950680537982,-9.78110044025159,-9.90368668494373,3.38199198462354,3.93455859969554,-1.9176700680272,12.3871219699334,12.679887707898,-3.488655915553,-3.10129905003637,11.7947258322491,11.3724075237487,-3.24454179961701,3.78417366946776,2.01664355062412,-1.97207520891366,-0.436945979242078,11.9294693815098,-2.99030910221491,0.184652362255466,-0.6391264367816,0.799810336652445,-2.80129076086956,0.505766526019689,0.175729755178908,-0.760799652325084,0.489508233199821,11.4107199935333,-0.949968048925657,1.13578940683271,2.55283916357615,4.77435441448939,3.14059004676011,1.73915541224333,0.451413082523214,-0.886527829610448,1.13509625126646,1.15198850574713,-3.24909031198685,5.15219036598188,1.66276801488538,1.92842726623161,3.489745932449,4.22120496759998,3.07121799616866,-7.61660392020624,-1.54696673189826,5.12748244365956,-4.17332977967307,-2.82159325889809,-9.39307295338962,13.6105799026118,15.3245080000239,-0.370502273211056,-0.248388253630855,-0.326164774737263,0.953203275529865,-5.30165794066318,-0.315285580524345,3.91031951640759,-0.0530713640469713,10.173545371403,-11.0868088001092,-0.918522944877789,12.5031654939859,1.66512217611803,-0.568521000893653,1.18264604810995,1.88850421660009,-5.1480056980057
"3","103PS0281:20150722:T:SR","REFERENCE",300,5.7037824746562,32,42,0,3,1,0,1,0,1,0,0,0,7.66666666666667,0,27.6666666666667,0,0,0,66,68.3333333333333,27.6666666666667,9.33333333333333,23.3333333333333,0,0,23.3333333333333,0.666666666666667,27.3333333333333,0,0,14,5.66666666666667,0,50,50,0,0,2.63157894736842,28.9473684210526,26.3157894736842,10.6666666666667,7,3.33333333333333,0.333333333333333,3.125,3.125,65.625,3.125,11.3333333333333,58,60.6666666666667,31.5789473684211,0,32.3333333333333,8,1,0,0,15,67,7,5.66666666666667,0.333333333333333,0,0,0,82,28.9473684210526,0,0,4,2,6,7.66666666666667,10.5263157894737,5.26315789473684,74,8,14.6666666666667,21.0526315789474,54.3333333333333,62.6666666666667,66.3333333333333,69.6666666666667,72.3333333333333,5.2457337883959,2.17665598382239,3.14025079358185,0.945309682775758,0.691777777777778,0.598379224091318,0,0,1.33333333333333,6,0,88.3333333333333,0,0,5.26315789473684,5.26315789473684,2,4,42.1052631578947,198,-80.6710076473234,-6.21593001841616,-0.101613934164269,0.516357206012392,-1.71447858472999,-1.13173854447439,2.20872306281521,-1.08900659133712,-0.419146963375064,-1.26935555555555,-3.54472487494315,-0.77901662049861,-4.23800386518243,-0.940666666666672,-3.02500000000001,-2.55575261482491,-0.591193527503768,-1.79269688644688,-4.6061694290976,-0.100916784203104,-0.164022662889518,1.88445945945945,3.12496551724138,-1.31986666666669,-7.15163649936694,-1.72061964171695,-11.4485125580227,-9.4364094678594,-29.0318240284189,-25.1244089559028,-28.7310476134309,-30.5134073386135,-1.43368990126777,-3.73133455403206,12.7326655808481,11.5196996836165,6.5160437634526,-3.23374609233452,-2.02331109770045,-7.8163661867594,-1.2714612111115,-9.69469059791691,-3.13987638486593,-0.121043412659617,2.19604177917645,-0.0480975510728365,8.77225810764653,-8.28805624758138,-2.12631861505688,1.8491351711446,-2.1924422296397,5.11578540239701,-5.01308548583889,-0.581908271806107,-4.60273627172391,-4.41589652924302,-3.60301036068056,0.240046948356762,4.87830729991979,-7.46870057848669,-0.527201257861647,-0.728359858532271,-3.07132420091325,-0.0735442457587929,-0.239273473652781,-0.348490813648303,-0.392872523686466,-1.92727693018957,-3.24832415059691,-1.36485943775103,-0.542211625794678,-0.200842131924365,-1.99739345651853,-15.0752405514808,-11.6018354109155,-1.00391415526784,-4.92952723514751,-3.05543447047073,-19.0908663619081,-14.8583738608045,-13.4615402351517,-1.13704948725185,-2.68721935158304,0.56759385488466,1.285940656617,-0.66528486986366,-3.33585079120433,-2.88630933588576,0.278889197030466,-1.35184909051265,-5.70656848994861,-5.16295689007314,0.305977576215682,-22.5857327895009,-22.2690383147719,-3.3936965239574,-2.88221448787317,-5.87468858222942,-5.33860240522745,2.88466277591857,-1.9946850393701,-7.30371637026902,-0.614882565492331,0.0268586892928435,-0.417642214124413,0.204929231878094,-0.215329687783483,-3.98521657250475,0.43232979142069,-1.85358905338719,-0.753377192982449,-1.36402550091074,-0.713869463869471,1.47349025202092,-5.58068852495002,-2.76855130035371,-4.944558537273,2.18088965991553,5.95544520966631,1.41114294626138,1.81913227675746,-3.25570844901341,-0.909601206605785,-3.14949553370606,-3.25463458110517,1.8697017268446,0.413544346153041,19.962554635871,20.1424450060507,20.5429394841768,-1.95325461081656,-2.06591381776248,5.72396706393482,-2.04105691056914,-5.35065951263135,2.03682640144668,1.60896428739791,8.89331708916024,-10.3525724167748,-12.3662125516528,1.39834856799307,-1.07393496314514,-1.1824621996493,-0.676773049645396,-1.87203915487499,-0.136148955495005,-2.47546040515654,0.163116236996836,-1.02706775364648,-0.791693308398479,-0.408131608711007,3.96594125437767,0.0642025089605962,-0.719394359685616,1.6835745614035,-0.747792792792794,0.715133062697319
"4","103STCNSR:20110809:T:SR","REFERENCE",266,5.5834963087817,55,66,0,6,1,0,1,1,1,0,0,0,9.3984962406015,0,51.1278195488722,0,0,0,34.5864661654135,43.609022556391,47.3684210526316,15.4135338345865,40.2255639097744,0,0,43.984962406015,4.13533834586466,49.2481203007519,0,0,24.812030075188,16.9172932330827,0,48.780487804878,46.3414634146341,0,2.4390243902439,2.4390243902439,21.9512195121951,17.0731707317073,20.6766917293233,5.26315789473684,4.51127819548872,4.13533834586466,18.1818181818182,18.1818181818182,25.4545454545455,20,24.812030075188,13.5338345864662,21.4285714285714,19.5121951219512,2.4390243902439,57.1428571428571,5,1,0,0,33.4586466165414,18.796992481203,18.0451127819549,4.88721804511278,3.7593984962406,0,8.64661654135338,0,52.2556390977444,26.8292682926829,0,0,0,5,10.5263157894737,14.2857142857143,0,12.1951219512195,54.5112781954887,13.5338345864662,27.4436090225564,21.9512195121951,7.5187969924812,14.2857142857143,21.0526315789474,27.4436090225564,33.8345864661654,5.68939393939394,3.36706503433993,4.85764802739285,1.46229776462322,0.956328791904573,0.906691717262972,0,0,5.26315789473684,32.7067669172932,0,57.5187969924812,0.75187969924812,0,4.8780487804878,2.4390243902439,4,5,29.2682926829268,92,-20.9614402697498,1.45107314936485,-0.0820995962314926,-0.0277936962750518,0.48649193548388,0.487890974084006,1.80269862238158,0.253921568627433,-0.389766454352454,0.556279178338002,-1.87243074173371,-0.0186444444444409,-0.731740960023515,0.328382147838215,0.525720164609052,0.491467727674626,-0.651970236773139,-1.86426031746031,-2.17726944772399,-0.0640018700327268,-0.102028420751826,-0.0479250334672106,-0.249472295514518,1.07016203703702,-3.13821627314187,-2.90681158854546,-3.54886150922599,-5.27492054325023,-1.75705809970283,-1.33215318640799,-1.35739323282016,-4.05980738068902,0.382673495751455,-2.59810531888855,3.22516088608672,-5.4006390895726,-4.18098084771532,-1.09406631693317,-0.103335832035107,-0.00430168909514173,1.3507866710478,-4.78733492957796,-1.12940584748121,-0.107913795563337,-1.15921065346277,-0.411503456942021,1.94534847160962,-1.26818759313987,-2.67539128389399,0.760906894870978,0.149079113001787,-4.4316066096776,3.90033648875824,1.17224780321052,-3.99786441596084,-3.24370726793664,3.61981968286075,-0.297505827505848,-0.905124862221825,-3.13503164470965,0.659241598546764,-2.13811791383221,-5.58951985226223,9.96523935002199,0.782995891507959,0.222065412186371,-1.86949115998274,-1.67400947459089,-5.68677319130051,8.6314655172414,10.3200045106,0.189567862072306,-2.13993181891268,-16.5869036759267,29.7472768914732,2.03349418726236,5.62759082614166,-3.03903882904468,-19.688996397137,42.0652306842989,31.8631379737628,1.60183349193265,-4.90615815323543,22.743725312851,2.27600424227224,-5.75913207480608,-4.12935929542566,-17.8104121317313,22.0826426070339,25.0206607937453,-3.24413496376816,-3.29121844999687,2.44911111111112,-3.42635515069739,-4.15517373082808,6.48106040267622,6.80775595334219,-5.49940161791819,-5.47849717392634,4.17874664979869,-1.90551801801805,-3.58156123822343,0.6407329598506,2.63436441394353,-9.59695388788246,2.84907407307803,-0.00560449042749178,3.41503574620197,-0.581644144144155,-0.647593342330183,-1.4242912371134,0.876707650273225,1.38405797101449,-1.54724091520861,-5.96828711055803,5.58588649420023,9.19868984275942,-1.85939302056399,-4.85981802338383,-5.16413075149013,1.67915847119429,2.19883816046521,4.00578567920943,-1.15213059918557,-1.24086349206349,1.11290849673204,-2.47721843925082,-4.27035084883371,-4.61354007576786,-1.87649405235101,-5.2389847279277,-4.22112534044467,4.82247626535941,3.05032847757782,-2.6971775370571,-1.98855736387382,7.88824317345341,-5.36217402608427,-10.090440845704,-15.874978298611,0.911900937011584,0.422462086688451,0.376108002437902,-0.661856368563692,0.951464435146454,-0.334613135840967,0.684992010226907,-0.510889452199612,-1.49785317847015,3.4876948587137,-0.792233355369738,0.856731050589381,-0.159042305904227,0.451412037037038,0.0664627729544733,0.708737646001792,-0.930185688405802
"5","103WER026:20030729:R:SR","REFERENCE",300,5.7037824746562,31,22,0,9,4,0,1,1,1,0,0,0,7.33333333333333,0,46,0,0,0,16,42.3333333333333,45.6666666666667,31,38.3333333333333,0,0,38.6666666666667,2,50.3333333333333,0,0,7.33333333333333,6,0,47.8260869565217,45.6521739130435,0,2.17391304347826,2.17391304347826,17.3913043478261,15.2173913043478,10.3333333333333,4.33333333333333,6,0,0,0,41.9354838709677,0,12.3333333333333,10,20.3333333333333,36.9565217391304,2.17391304347826,64,10,0,0,0,27,9.33333333333333,16.3333333333333,38,0,0,0,0,36.3333333333333,21.7391304347826,0,0,1,6,4.33333333333333,15,2.17391304347826,13.0434782608696,26.6666666666667,49.3333333333333,16.3333333333333,28.2608695652174,15.3333333333333,28.3333333333333,34.3333333333333,40,44.3333333333333,5.46598639455782,3.28782010655626,4.74332176306373,1.42788212976794,0.939133333333333,0.858743289348337,0,0,8.33333333333333,7,0,77,0,0,6.52173913043478,4.34782608695652,5,10,26.0869565217391,48,-30.4221073362876,0.749360670194051,-0.0880467790915543,0.548281786941592,0.40737401756817,0.891480017566979,-1.19232382273299,0.0349184782608418,0.287214912280709,1.66703246456333,2.91191499522446,1.07264361040153,-2.31064550961042,1.64073951434879,2.50834485938221,2.54302271673621,0.248533557750843,-0.178841769265846,3.34448138297872,0.87543741588156,-0.0145096652522394,-1.07049217002239,-1.28265674334685,1.49247886070316,-3.16305657874035,15.7475882578299,-1.25504360421673,11.2548523326311,-11.9325409577605,5.99086536179462,-11.0297453293839,-9.60448381990857,16.3635944705111,-4.75848602275823,-3.8607629583697,-8.07155382911842,-12.7711580573572,15.1888713228379,15.6156326633469,13.6379834506454,-1.49089731474749,-10.2552374611629,2.92509887599173,-0.2444049313569,-1.47336422949396,-0.0465433003924921,-4.60914254663095,7.90410998636574,-1.38380629094438,-1.18635319809216,2.23667426738744,-2.41952015504006,2.32414688444617,1.1367900005128,-3.65874908129715,-0.172514208259663,2.53872519703981,0.394395380434798,1.69287601621462,-2.79499038537208,-0.292624368183038,1.53230286738349,2.85335109181794,-1.77252906976743,0.513337801608584,0.442598343685289,0.867189631650765,0.0994897959183714,4.28898891966757,0.179160903642249,-1.09859853385077,-0.651939891778919,0.0111883837592321,-5.71036087635931,-1.70673560736617,0.333333333333333,2.23010298912537,-4.97903989697732,4.32102830261835,-1.27590176583312,-1.76071186236588,-1.04359860256011,0.690612507023534,-3.8760699694785,-2.10293053116574,0.890592701204886,-0.745790106696539,6.27596038167142,-3.05507162391926,-2.74145760347911,-0.0203230148048377,1.00604527938342,0.336371882086177,-0.0499670943852735,0.248741939439356,0.798121239593454,0.605819565449439,-4.66429707408172,-4.18680753664855,2.06225815249066,2.30622988505745,-2.38105658709111,1.4300136425648,2.63593352542857,-3.23737467989623,3.61772244579367,0.114882517964011,4.93351063829787,0.289934143870303,-1.96739295187572,-1.84819034852546,0.333377659574472,-0.0660637381567616,1.48083916083916,-2.36033964191448,0.61144440725586,4.28932857936538,2.75243601320122,2.8358068034844,-4.01732707115608,-0.250366326451669,0.115103335806463,-0.080633022150944,-1.39277326106596,-1.66844161510396,-0.0941653934300923,-1.78309488819926,-11.4608595461411,-11.4758813340768,-10.6307549427623,-1.98442400161343,-2.25903553694607,-1.20850407760444,0.81017657267655,-0.00696993352270425,1.59051837270342,1.09947378603665,-3.77105146779436,1.83137789904503,5.23618389131489,-0.184179159587197,-0.00212500095443957,0.0603771881634847,0.19678442028985,-1.63505854264783,-0.361317814033692,1.81635924462009,-0.196648301193753,-0.148284751106753,-4.94306161543222,-1.09199740725305,5.927760881103,0.436115007012619,0.532761653474052,-1.05311403508771,-0.015360873694211,-3.16301188903568
