"","ni_total","li_total","ni_Chiro","ni_EPT","ni_Trich","nt_total","nt_Amph","nt_Bival","nt_Coleo","nt_COET","nt_CruMol","nt_Dipt","nt_ECT","nt_Ephem","nt_Ephemerellid","nt_ET","nt_EPT","nt_Gast","nt_Hepta","nt_Insect","nt_Isop","nt_Mega","nt_Mol","nt_Nemour","nt_NonIns","nt_Odon","nt_OET","nt_Oligo","nt_Perlid","nt_Pleco","nt_POET","nt_Ptero","nt_Rhya","nt_Tipulid","nt_Trich","nt_TrichNoHydro","nt_Tromb","pi_Amph","pi_AmphIsop","pi_Baet","pi_Bival","pi_Caen","pi_Cheu","pi_Coleo","pi_COET","pi_Corb","pi_CorixPhys","pi_CraCaeGam","pi_Cru","pi_CruMol","pi_Deca","pi_Dipt","pi_DiptNonIns","pi_ECT","pi_Ephem","pi_EphemNoCae","pi_EphemNoCaeBae","pi_EPT","pi_EPTNoBaeHydro","pi_EPTNoCheu","pi_EPTNoHydro","pi_ET","pi_Gast","pi_Hydro","pi_Hydro2EPT","pi_Hydro2Trich","pi_Insect","pi_Isop","pi_IsopGastHiru","pi_Mega","pi_Mol","pi_Nemata","pi_NonIns","pi_Odon","pi_OET","pi_Oligo","pi_Pleco","pi_POET","pi_Sphaer","pi_SphaerCorb","pi_Trich","pi_TrichNoHydro","pi_Tromb","pt_Amph","pt_Bival","pt_COET","pt_Coleo","pt_Deca","pt_Dipt","pt_ECT","pt_Ephem","pt_EPT","pt_ET","pt_Gast","pt_Insect","pt_Isop","pt_Mega","pt_NonIns","pt_Odon","pt_OET","pt_Oligo","pt_Pleco","pt_POET","pt_Trich","pt_TrichNoHydro","pt_Tromb","nt_Chiro","pi_Chiro","pt_Chiro","pi_Ortho","pi_Tanyt","pi_Tanyp","pi_COC2Chi","pi_ChCr2Chi","pi_Orth2Chi","pi_Tanyp2Chi","pi_ChiroAnne","pi_SimBtri","pi_Colesens","nt_ti_stenocold","nt_ti_cold","nt_ti_cool","nt_ti_warm","nt_ti_stenowarm","nt_ti_eury","nt_ti_cowa","nt_ti_stenocold_cold","nt_ti_stenocold_cold_cool","nt_ti_cowa_warm_stenowarm","nt_ti_warm_stenowarm","pi_ti_stenocold","pi_ti_cold","pi_ti_cool","pi_ti_warm","pi_ti_stenowarm","pi_ti_eury","pi_ti_cowa","pi_ti_stenocold_cold","pi_ti_stenocold_cold_cool","pi_ti_cowa_warm_stenowarm","pi_ti_warm_stenowarm","pt_ti_stenocold","pt_ti_cold","pt_ti_cool","pt_ti_warm","pt_ti_stenowarm","pt_ti_eury","pt_ti_cowa","pt_ti_stenocold_cold","pt_ti_stenocold_cold_cool","pt_ti_cowa_warm_stenowarm","pt_ti_warm_stenowarm","nt_tv_intol","nt_tv_intol4","nt_tv_toler","pi_tv_intol","pi_tv_intol4","pi_tv_toler","pi_tv_toler6","pt_tv_intol","pt_tv_intol4","pt_tv_toler","nt_tv_intol4_EPT","nt_tv_ntol","nt_tv_stol","pi_tv_ntol","pi_tv_stol","pt_tv_ntol","pt_tv_stol","pi_tv2_intol","nt_ffg_col","nt_ffg_filt","nt_ffg_pred","nt_ffg_scrap","nt_ffg_shred","nt_ffg_mah","nt_ffg_omn","nt_ffg_par","nt_ffg_pih","nt_ffg_xyl","nt_ffg_pred_scrap_shred","pi_ffg_col","pi_ffg_filt","pi_ffg_pred","pi_ffg_scrap","pi_ffg_shred","pi_ffg_mah","pi_ffg_omn","pi_ffg_par","pi_ffg_pih","pi_ffg_xyl","pi_ffg_col_filt","pt_ffg_col","pt_ffg_filt","pt_ffg_pred","pt_ffg_scrap","pt_ffg_shred","pt_ffg_mah","pt_ffg_omn","pt_ffg_par","pt_ffg_pih","pt_ffg_xyl","nt_habit_burrow","nt_habit_climbcling","nt_habit_cling","nt_habit_sprawl","nt_habit_swim","pi_habit_burrow","pi_habit_climbcling","pi_habit_cling","pi_habit_cling_PlecoNoCling","pi_habit_sprawl","pi_habit_swim","pt_habit_burrow","pt_habit_climbcling","pt_habit_cling","pt_habit_sprawl","pt_habit_swim","nt_volt_multi","nt_volt_semi","nt_volt_uni","pi_volt_multi","pi_volt_semi","pi_volt_uni","pt_volt_multi","pt_volt_semi","pt_volt_uni","pi_dom01","pi_dom02","pi_dom03","pi_dom04","pi_dom05","x_Becks","x_Becks3","x_HBI","x_HBI2","x_Shan_e","x_Shan_2","x_Shan_10","x_D","x_D_G","x_D_Mg","x_Evenness","nt_habitat_brac","nt_habitat_depo","nt_habitat_gene","nt_habitat_head","nt_habitat_rheo","nt_habitat_rive","nt_habitat_spec","pi_habitat_brac","pi_habitat_depo","pi_habitat_gene","pi_habitat_head","pi_habitat_rheo","pi_habitat_rive","pi_habitat_spec","pi_habitat_unkn","pt_habitat_brac","pt_habitat_depo","pt_habitat_gene","pt_habitat_head","pt_habitat_rheo","pt_habitat_rive","pt_habitat_spec","nfam_Coleo","nfam_Ephem","nfam_Odon","nfam_Trich","ngen_Coleo","ngen_Ephem","ngen_Odon","ngen_Trich","ngen_Elmid","nt_oneind","pt_oneind","ni_Dipt","AREASQKM","SAND","CLAY","ELEV","BFI","KFFACT","TMAX8110","PRECIP8110","COMPSTRGTH","PCTBL2004","INORGNWETDEP_2008","N","HYDRLCOND","MGO","K2O","NA2O","SIO2","CAO","P2O5","S","FE2O3","PERM","RCKDEP","OM","MSST_mean08.14","MWST_mean08.14","PCTICE_mean01.19","SLOPE","E.rfmod_ngen_Coleo","E.rfmod_ngen_Elmid","E.rfmod_ngen_Ephem","E.rfmod_ngen_Odon","E.rfmod_ngen_Trich","E.rfmod_ni_Chiro","E.rfmod_ni_Dipt","E.rfmod_ni_EPT","E.rfmod_ni_total","E.rfmod_ni_Trich","E.rfmod_nt_Amph","E.rfmod_nt_Bival","E.rfmod_nt_Chiro","E.rfmod_nt_COET","E.rfmod_nt_Coleo","E.rfmod_nt_CruMol","E.rfmod_nt_Dipt","E.rfmod_nt_ECT","E.rfmod_nt_Ephem","E.rfmod_nt_Ephemerellid","E.rfmod_nt_EPT","E.rfmod_nt_ET","E.rfmod_nt_ffg_col","E.rfmod_nt_ffg_filt","E.rfmod_nt_ffg_mah","E.rfmod_nt_ffg_omn","E.rfmod_nt_ffg_par","E.rfmod_nt_ffg_pih","E.rfmod_nt_ffg_pred","E.rfmod_nt_ffg_pred_scrap_shred","E.rfmod_nt_ffg_scrap","E.rfmod_nt_ffg_shred","E.rfmod_nt_ffg_xyl","E.rfmod_nt_Gast","E.rfmod_nt_habit_burrow","E.rfmod_nt_habit_climbcling","E.rfmod_nt_habit_cling","E.rfmod_nt_habit_sprawl","E.rfmod_nt_habit_swim","E.rfmod_nt_habitat_brac","E.rfmod_nt_habitat_depo","E.rfmod_nt_habitat_gene","E.rfmod_nt_habitat_head","E.rfmod_nt_habitat_rheo","E.rfmod_nt_habitat_rive","E.rfmod_nt_habitat_spec","E.rfmod_nt_Hepta","E.rfmod_nt_Insect","E.rfmod_nt_Mega","E.rfmod_nt_Mol","E.rfmod_nt_Nemour","E.rfmod_nt_NonIns","E.rfmod_nt_Odon","E.rfmod_nt_OET","E.rfmod_nt_Oligo","E.rfmod_nt_oneind","E.rfmod_nt_Perlid","E.rfmod_nt_Pleco","E.rfmod_nt_POET","E.rfmod_nt_Ptero","E.rfmod_nt_Rhya","E.rfmod_nt_ti_cold","E.rfmod_nt_ti_cool","E.rfmod_nt_ti_cowa","E.rfmod_nt_ti_cowa_warm_stenowarm","E.rfmod_nt_ti_eury","E.rfmod_nt_ti_stenocold","E.rfmod_nt_ti_stenocold_cold","E.rfmod_nt_ti_stenocold_cold_cool","E.rfmod_nt_ti_stenowarm","E.rfmod_nt_ti_warm","E.rfmod_nt_ti_warm_stenowarm","E.rfmod_nt_Tipulid","E.rfmod_nt_total","E.rfmod_nt_Trich","E.rfmod_nt_TrichNoHydro","E.rfmod_nt_Tromb","E.rfmod_nt_tv_intol","E.rfmod_nt_tv_intol4","E.rfmod_nt_tv_intol4_EPT","E.rfmod_nt_tv_ntol","E.rfmod_nt_tv_stol","E.rfmod_nt_tv_toler","E.rfmod_nt_volt_multi","E.rfmod_nt_volt_semi","E.rfmod_nt_volt_uni","E.rfmod_pi_Amph","E.rfmod_pi_AmphIsop","E.rfmod_pi_Baet","E.rfmod_pi_Bival","E.rfmod_pi_ChCr2Chi","E.rfmod_pi_Cheu","E.rfmod_pi_Chiro","E.rfmod_pi_ChiroAnne","E.rfmod_pi_COC2Chi","E.rfmod_pi_COET","E.rfmod_pi_Coleo","E.rfmod_pi_Colesens","E.rfmod_pi_CorixPhys","E.rfmod_pi_CraCaeGam","E.rfmod_pi_Cru","E.rfmod_pi_CruMol","E.rfmod_pi_Deca","E.rfmod_pi_Dipt","E.rfmod_pi_DiptNonIns","E.rfmod_pi_dom01","E.rfmod_pi_dom02","E.rfmod_pi_dom03","E.rfmod_pi_dom04","E.rfmod_pi_dom05","E.rfmod_pi_ECT","E.rfmod_pi_Ephem","E.rfmod_pi_EphemNoCae","E.rfmod_pi_EphemNoCaeBae","E.rfmod_pi_EPT","E.rfmod_pi_EPTNoBaeHydro","E.rfmod_pi_EPTNoCheu","E.rfmod_pi_EPTNoHydro","E.rfmod_pi_ET","E.rfmod_pi_ffg_col","E.rfmod_pi_ffg_col_filt","E.rfmod_pi_ffg_filt","E.rfmod_pi_ffg_mah","E.rfmod_pi_ffg_omn","E.rfmod_pi_ffg_par","E.rfmod_pi_ffg_pih","E.rfmod_pi_ffg_pred","E.rfmod_pi_ffg_scrap","E.rfmod_pi_ffg_shred","E.rfmod_pi_ffg_xyl","E.rfmod_pi_Gast","E.rfmod_pi_habit_burrow","E.rfmod_pi_habit_climbcling","E.rfmod_pi_habit_cling","E.rfmod_pi_habit_cling_PlecoNoCling","E.rfmod_pi_habit_sprawl","E.rfmod_pi_habit_swim","E.rfmod_pi_habitat_brac","E.rfmod_pi_habitat_depo","E.rfmod_pi_habitat_gene","E.rfmod_pi_habitat_head","E.rfmod_pi_habitat_rheo","E.rfmod_pi_habitat_rive","E.rfmod_pi_habitat_spec","E.rfmod_pi_habitat_unkn","E.rfmod_pi_Hydro","E.rfmod_pi_Hydro2EPT","E.rfmod_pi_Hydro2Trich","E.rfmod_pi_Insect","E.rfmod_pi_IsopGastHiru","E.rfmod_pi_Mega","E.rfmod_pi_Mol","E.rfmod_pi_Nemata","E.rfmod_pi_NonIns","E.rfmod_pi_Odon","E.rfmod_pi_OET","E.rfmod_pi_Oligo","E.rfmod_pi_Orth2Chi","E.rfmod_pi_Ortho","E.rfmod_pi_Pleco","E.rfmod_pi_POET","E.rfmod_pi_SimBtri","E.rfmod_pi_Sphaer","E.rfmod_pi_SphaerCorb","E.rfmod_pi_Tanyp","E.rfmod_pi_Tanyp2Chi","E.rfmod_pi_Tanyt","E.rfmod_pi_ti_cold","E.rfmod_pi_ti_cool","E.rfmod_pi_ti_cowa","E.rfmod_pi_ti_cowa_warm_stenowarm","E.rfmod_pi_ti_eury","E.rfmod_pi_ti_stenocold","E.rfmod_pi_ti_stenocold_cold","E.rfmod_pi_ti_stenocold_cold_cool","E.rfmod_pi_ti_stenowarm","E.rfmod_pi_ti_warm","E.rfmod_pi_ti_warm_stenowarm","E.rfmod_pi_Trich","E.rfmod_pi_TrichNoHydro","E.rfmod_pi_Tromb","E.rfmod_pi_tv_intol","E.rfmod_pi_tv_intol4","E.rfmod_pi_tv_ntol","E.rfmod_pi_tv_stol","E.rfmod_pi_tv_toler","E.rfmod_pi_tv_toler6","E.rfmod_pi_tv2_intol","E.rfmod_pi_volt_multi","E.rfmod_pi_volt_semi","E.rfmod_pi_volt_uni","E.rfmod_pt_Amph","E.rfmod_pt_Bival","E.rfmod_pt_Chiro","E.rfmod_pt_COET","E.rfmod_pt_Coleo","E.rfmod_pt_Deca","E.rfmod_pt_Dipt","E.rfmod_pt_ECT","E.rfmod_pt_Ephem","E.rfmod_pt_EPT","E.rfmod_pt_ET","E.rfmod_pt_ffg_col","E.rfmod_pt_ffg_filt","E.rfmod_pt_ffg_mah","E.rfmod_pt_ffg_omn","E.rfmod_pt_ffg_par","E.rfmod_pt_ffg_pih","E.rfmod_pt_ffg_pred","E.rfmod_pt_ffg_scrap","E.rfmod_pt_ffg_shred","E.rfmod_pt_ffg_xyl","E.rfmod_pt_Gast","E.rfmod_pt_habit_burrow","E.rfmod_pt_habit_climbcling","E.rfmod_pt_habit_cling","E.rfmod_pt_habit_sprawl","E.rfmod_pt_habit_swim","E.rfmod_pt_habitat_brac","E.rfmod_pt_habitat_depo","E.rfmod_pt_habitat_gene","E.rfmod_pt_habitat_head","E.rfmod_pt_habitat_rheo","E.rfmod_pt_habitat_rive","E.rfmod_pt_habitat_spec","E.rfmod_pt_Insect","E.rfmod_pt_Mega","E.rfmod_pt_NonIns","E.rfmod_pt_Odon","E.rfmod_pt_OET","E.rfmod_pt_Oligo","E.rfmod_pt_oneind","E.rfmod_pt_Pleco","E.rfmod_pt_POET","E.rfmod_pt_ti_cold","E.rfmod_pt_ti_cool","E.rfmod_pt_ti_cowa","E.rfmod_pt_ti_cowa_warm_stenowarm","E.rfmod_pt_ti_eury","E.rfmod_pt_ti_stenocold","E.rfmod_pt_ti_stenocold_cold","E.rfmod_pt_ti_stenocold_cold_cool","E.rfmod_pt_ti_stenowarm","E.rfmod_pt_ti_warm","E.rfmod_pt_ti_warm_stenowarm","E.rfmod_pt_Trich","E.rfmod_pt_TrichNoHydro","E.rfmod_pt_Tromb","E.rfmod_pt_tv_intol","E.rfmod_pt_tv_intol4","E.rfmod_pt_tv_ntol","E.rfmod_pt_tv_stol","E.rfmod_pt_tv_toler","E.rfmod_pt_volt_multi","E.rfmod_pt_volt_semi","E.rfmod_pt_volt_uni","E.rfmod_x_Becks","E.rfmod_x_Becks3","E.rfmod_x_D","E.rfmod_x_D_G","E.rfmod_x_D_Mg","E.rfmod_x_Evenness","E.rfmod_x_HBI","E.rfmod_x_HBI2","E.rfmod_x_Shan_10","E.rfmod_x_Shan_2","E.rfmod_x_Shan_e"
"103CDCHHR:20100914:T:SR",300,5.7037824746562,41,215,63,51,0,0,3,19,1,17,19,7,1,16,23,1,2,43,0,0,1,3,8,0,16,0,2,7,23,0,2,0,9,8,7,0,0,21.3333333333333,0,0,0,7.66666666666667,67,0,0,0,0,0.333333333333333,0,16,20.6666666666667,67,38.3333333333333,38.3333333333333,17,71.6666666666667,45.6666666666667,71.6666666666667,67,59.3333333333333,0.333333333333333,4.66666666666667,6.51162790697674,22.2222222222222,95.3333333333333,0,0.333333333333333,0,0.333333333333333,0,4.66666666666667,0,59.3333333333333,0,12.3333333333333,71.6666666666667,0,0,21,16.3333333333333,4.33333333333333,0,0,37.2549019607843,5.88235294117647,0,33.3333333333333,37.2549019607843,13.7254901960784,45.0980392156863,31.3725490196078,1.96078431372549,84.3137254901961,0,0,15.6862745098039,0,31.3725490196078,0,13.7254901960784,45.0980392156863,17.6470588235294,15.6862745098039,13.7254901960784,13,13.6666666666667,25.4901960784314,4.33333333333333,6,1.33333333333333,2.4390243902439,0,31.7073170731707,9.75609756097561,13.6666666666667,10,7.66666666666667,0,3,22,8,0,10,5,3,25,13,8,0,2.66666666666667,38.3333333333333,11.3333333333333,0,21.6666666666667,5,2.66666666666667,41,16.3333333333333,11.3333333333333,0,5.88235294117647,43.1372549019608,15.6862745098039,0,19.6078431372549,9.80392156862745,5.88235294117647,49.0196078431373,25.4901960784314,15.6862745098039,24,24,7,48,48,5.33333333333333,5.33333333333333,47.0588235294118,47.0588235294118,13.7254901960784,20,31,5,84,4,60.7843137254902,9.80392156862745,0.515463917525773,11,6,16,9,6,0,0,0,0,0,31,38.3333333333333,8.66666666666667,12.6666666666667,31,7.66666666666667,0,0,0,0,0,47,21.5686274509804,11.7647058823529,31.3725490196078,17.6470588235294,11.7647058823529,0,0,0,0,0,1,23,23,7,4,1,53,53,55.6666666666667,6,26.3333333333333,1.96078431372549,45.0980392156863,45.0980392156863,13.7254901960784,7.84313725490196,20,10,12,47.3333333333333,16,30,39.2156862745098,19.6078431372549,23.5294117647059,11.3333333333333,22,31.3333333333333,39.3333333333333,44.3333333333333,41,42,3.00696864111498,3.86941580756014,3.40818710571522,4.91697463583706,1.48015685330593,0.946755555555556,8.94143495594545,8.7661127019073,0.866820511405466,0,4,11,0,25,0,1,0,6,12,0,72.6666666666667,0,0.666666666666667,0.666666666666667,0,7.84313725490196,21.5686274509804,0,49.0196078431373,0,1.96078431372549,2,4,0,8,4,8,0,8,2,20,39.2156862745098,48,4.8195,20.3478076563959,33.8065490196078,258.1204,44,0.3897,18.1765918564,2224.66842551,93.1682,0.02,2.1594,0.0429,0.294,4.2957,1.7884,1.0476,61.3524,3.7972,0.1334,0.1171,5.2278,2.01050980392157,128.017058823529,0.585759103641457,14.011042662375,7.0894969378225,0,0.06360266,4.49055330634276,3.58407821229051,6.03446623093681,0.422215025906737,7.91900044033467,55.7327323162274,94.8131162369968,157.110105465005,296.009256844052,62.5217111111112,0.144032538499751,0.328284586815226,9.3230050159599,20.2500118294834,4.4855807743658,1.14714795008912,12.8833837238599,20.1429698708752,6.01308693630868,0.725348128807651,18.4797379537092,14.2824780397596,14.0823985408117,3.11541425818882,0.465258541089564,1.44333333333333,0.161446886446887,0.108264081255771,11.5159525989883,20.8211823734729,6.55967121707364,5.36607142857143,0.104981884057971,0.708110642287853,2.31666666666667,24.8624254928932,21.4539541376498,6.6719175155134,4.15391225689732,0.0883534136546169,2.72355263157895,8.78803214451749,0.107379310344828,25.7040529894724,0,1.76673563218391,1.76141268326307,36.4615452334926,-1.1518563880486e-15,1.06708655721206,1.8560313164508,4.91420683760683,0.41643258426966,15.0587510993843,0.627566285981433,19.1680499776885,1.7649789670455,5.26572747544232,19.3342511937024,0.183111722451475,2.26200102682582,1.9703050493174,15.3400307633148,5.54198257080609,11.2207932141219,7.05569272976682,0.330706521739139,3.67379981884059,17.8722149122807,0.228116151866149,5.55827339327338,5.5142265569376,0.127644569816642,41.7440196078432,9.76296314874265,9.40049300956582,2.37860458648868,20.6860923231081,21.104887548687,15.939658659678,35.5414377289378,2.94182266009853,5.56882420528532,15.0484821008799,12.3365838733605,12.437768132352,0.0238552437223076,0.0202158481819549,15.0490727010614,0.0337254031661461,4.1974483054725,0,14.7176122330884,17.1837955513121,5.59835717279806,51.39700400853,9.97670716100119,8.56551479015503,0,4.16333634234434e-17,0.169282026586879,6.2056604721638,0.0122608024691359,28.840211819325,31.9476405957782,22.0989447993338,29.3630320226024,40.9253049684426,48.038834202144,52.2906217610448,54.5270434559295,23.3827730721152,26.8251063289436,6.46905392261536,52.6301121992298,42.8719911680759,53.5024230350305,43.3062572143505,43.7368428020331,32.4117041424887,39.1289251791169,21.8979973772219,0.873794287245788,4.08206333782714,0.0554200542005439,0.141205608901085,17.2702335160691,19.3790838354873,9.78459577246616,0.0644092641454118,5.51884862366972,4.24304555932149,58.3966687739267,58.824814982724,59.5256583097189,7.21740826945329,15.7926909699732,0.453627180899908,3.4346938412116,15.7485420850091,0.112503152739516,71.482121374067,0,4.1357422069598,0.0885239752080529,6.66113936134319,14.5832340066156,30.9149604436018,86.4773009151774,3.01810501821125,0.0498078991854925,3.01709694108833,0.0453844968408049,10.4206828558167,0.209427609427609,44.9791517750581,4.09830384634646,68.3433211961354,7.62719385727365,16.5800402336861,53.86087086801,9.39264251645786,0.0889205896338555,0.0660502388657718,0.320405509792929,4.67258925246457,3.84711133681329,3.97123630312872,34.4078074541383,10.030706575045,21.5132632546518,26.1520658902748,0.987402402921199,4.95191170469091,34.4125223688753,0.0381722813238769,12.136414168724,14.4155244412849,21.3810032834234,16.3237184415125,3.15260854507014,44.7149777337473,43.7472436464931,71.0452219525347,3.71822214429902,7.11540962078639,4.5570041315221,0.301781662439271,40.3575229980681,27.3778477488111,31.2376035063243,0.255759023761599,0.517859987608825,22.6832707598568,43.6280591761909,10.7797125334216,0.0450337592841313,31.5812056766455,43.1492041447932,15.6307231718232,45.7014255197736,36.1897681954585,33.3401901928033,7.4673269916519,0.260289850216231,2.7785283369586,0.355043248547565,0.0310555157092503,27.1276923159742,15.9442415670664,11.462668956756,0.185085286940456,1.50883856205096,5.47858747499559,50.4783200306793,51.0127968833458,16.137032534863,10.4913532275817,0.375070192143357,6.38608212440391,19.9685971171536,0.205978283540617,58.9516013712162,0,5.02954916553813,90.2495629281187,-2.3037127760972e-15,11.2533780822944,0.885117443902892,37.1899655395141,1.97643369945117,44.6153987229236,12.8221432040822,46.9672414078264,6.43962974069038,38.4385203010295,13.2681948425005,26.6501161403184,17.1198810116907,0.826404427394942,7.11373578606515,39.2961832489322,1.09539884998926,13.0746910171845,13.365557457543,19.2927030988363,18.1252276864221,3.66041783706187,41.1251880304171,37.808300360305,71.4613084033731,6.40314904329402,13.4060046863149,35.4761091857957,25.2209595761538,27.4257170934713,34.259386257942,31.7058811423505,0.914382856650981,7.34972178014274,7.24592186089953,0.811539826792649,3.82717121062519,5.22024103359682,1.33913884067323,4.23799748461176,2.99629016239454
"103KLCMSR:20100914:T:SR",300,5.7037824746562,47,200,64,40,0,0,6,22,1,10,22,7,1,16,21,1,2,37,0,0,1,1,3,0,16,0,2,5,21,0,2,0,9,6,1,0,0,19.3333333333333,0,0,0,15,60.6666666666667,0,0,0,0,0.666666666666667,0,16,18.3333333333333,60.6666666666667,24.3333333333333,24.3333333333333,5,66.6666666666667,34.6666666666667,66.6666666666667,54,45.6666666666667,0.666666666666667,12.6666666666667,19,59.375,97.6666666666667,0,0.666666666666667,0,0.666666666666667,0,2.33333333333333,0,45.6666666666667,0,21,66.6666666666667,0,0,21.3333333333333,8.66666666666667,1,0,0,55,15,0,25,55,17.5,52.5,40,2.5,92.5,0,0,7.5,0,40,0,12.5,52.5,22.5,15,2.5,9,15.6666666666667,22.5,10.3333333333333,4.66666666666667,0,27.6595744680851,27.6595744680851,65.9574468085106,0,15.6666666666667,12.3333333333333,15,0,3,17,5,0,7,4,3,20,9,5,0,7.33333333333333,29,14,0,20,4.33333333333333,7.33333333333333,36.3333333333333,18.3333333333333,14,0,7.5,42.5,12.5,0,17.5,10,7.5,50,22.5,12.5,21,21,4,47.6666666666667,47.6666666666667,4.66666666666667,4.66666666666667,52.5,52.5,10,18,31,2,83.3333333333333,3.66666666666667,77.5,5,0.446494464944649,12,4,9,8,5,1,1,0,0,0,22,39.3333333333333,12,12.6666666666667,10.6666666666667,19.6666666666667,4.33333333333333,0.666666666666667,0,0,0,51.3333333333333,30,10,22.5,20,12.5,2.5,2.5,0,0,0,2,23,23,4,4,6.33333333333333,62.6666666666667,62.6666666666667,64.3333333333333,4.33333333333333,20,5,57.5,57.5,10,10,14,17,8,36.3333333333333,36.6666666666667,22,35,42.5,20,12,20.6666666666667,28.3333333333333,35,41.6666666666667,43,48,3.19243986254296,4.22878228782288,3.31550480974158,4.78326234705768,1.43990544359446,0.9486,7.01289016152584,6.8375679074877,0.898783723074507,0,3,4,0,29,0,2,0,2.33333333333333,5,0,77.6666666666667,0,11,0,0,7.5,10,0,72.5,0,5,2,5,0,6,6,8,0,9,5,9,22.5,48,9.0729,25.7217805773237,29.6661650629898,735.0265,47,0.3755,17.9811424357,2484.21366131,101.4574,0,2.2543,0.0037,0.0492,30.687,0.2302,0.5236,43.5129,1.7005,0.0822,0.1355,8.3615,2.31349965281222,92.4566868366234,0.81114671163575,16.56714427355,4.5927677891125,0,0.09633488,4.47003416300633,3.22213507625273,5.87975879646897,0.540067567567565,7.93990338164253,36.2610215053763,67.9781586021505,139.887665250236,294.945027534823,56.2218051831993,0.216712770862149,0.115482358746607,9.51451111111115,19.4754062362758,4.12489711934155,0.480962152302779,12.2646852801894,19.6125431778929,6.09935123042505,0.636551724137923,18.4620789389582,14.5126994680851,12.5071635749346,3.13101149425287,0.343986695646445,0.800439753737907,0.13548966756514,0.740609672813071,11.3846414728682,21.3908355205599,6.51241830065359,4.57232744107744,0.0150225225225233,0.393431510051427,1.52419962335217,22.9178015131286,21.8545523939453,7.32074391988554,3.36768430574401,0.0167138810198301,2.11284865112026,9.0800067069081,0.317919799498747,25.568844950849,0,1.87618718303365,1.50400973006905,37.0642078942047,-1.11022302462516e-15,0.628295605858854,1.7674365942029,4.26199309540018,0.458517495395945,15.545681511471,0.692013300708952,14.0916784869976,1.37399203430045,3.97578694243193,19.5955652737285,0.123056300268097,2.16053301979228,1.219474724294,14.2465105601469,4.35416666666666,13.2080264400378,7.27262365591399,0.791041108132271,3.15189680328958,14.4853130755065,0.173926237161529,8.89126213592232,9.34798611111107,0.0126821493624774,41.9846601489758,8.62455661664394,7.63326822916667,3.1148481943113,17.1704141107528,17.7043683954548,14.5160459342024,28.9676078971534,3.70991532976828,6.09390390311442,15.7958439772058,11.8274813261591,12.063240881459,0.484973544973544,0.482806357705955,12.0777954968662,0.0453824898196598,2.89324121250015,0,11.8683831011843,14.2435594959695,2.63900124146684,50.0912812181883,8.45597098648875,7.93376456062451,0,0.0284024988844267,0.325346234392286,0.983099700158142,0.000663217933413007,18.9488161166148,40.4194033297225,20.8218300169851,29.2877542729956,42.3510155071526,47.4430560614213,52.0206841497459,52.3673425905319,17.1736986733932,16.7031458878076,7.69901817990027,49.0969726787586,34.0523648099652,47.2435144841269,40.7693960803021,42.4415655835112,30.7383035176704,49.5096600595439,14.8453644199337,0.696764076825709,1.88942913691258,0.0357531500572761,3.62455060364945,21.6121878734053,10.6375039264278,8.49963551957063,0.0201580724370786,2.24727929246481,1.2202295909411,60.8632489944027,61.0910676119924,61.1772449145496,7.27719362355906,17.1517923192742,0.0587380166588088,2.78900219279062,8.98434421119249,0.211131118190539,81.0040470052373,0,1.04994155464679,0.288878617308301,9.52779560383469,16.9911503838039,40.1159747875597,91.1713376335705,1.58683183954726,0.0633454106280193,1.80540367879351,0.0200595790776825,8.1297275364388,0.448467149037725,43.5276515133289,1.18783359893738,58.0270176420043,6.76495114579256,11.0187647390083,50.1461746729335,13.5515065529322,0.0401100557816966,0.0566484517304172,1.55381875434507,8.89724936959241,3.88146650426113,2.75976149600671,17.9027610517343,7.49615536822918,30.156246151056,23.3834370011087,0.66570360711099,3.78644544737018,20.4897269558068,0.708870564792405,25.8588893119518,26.7025571938807,17.5843459126491,11.880986871334,2.80648825866612,35.3105597896561,34.9763654438981,65.1435654052704,3.48438260424261,7.92809478046937,7.15493571734027,0.265962933698481,44.6689309844031,25.1651400403539,25.452261751074,0.297099293775929,0.147519782573043,22.8486613190933,50.3735758437712,10.7264331784831,0.0282759103845688,31.9368617132753,49.3723133488901,17.0488459761206,44.0729902870865,34.9683939496922,28.8597750278209,7.54717165184055,0.757918042792691,2.92179998532584,0.180074936418988,0.909251919176565,27.4360263548594,15.6651920858845,9.45963270615096,0.085054136368667,2.04957913194914,3.77222063241083,55.7422346771408,55.6799702987166,18.1885139622388,8.54417130126444,0.0612686356206146,5.26487939679148,20.7124123497549,0.911610667210448,59.6339169313294,0,4.60031667230643,90.9383957799099,-2.24820162486594e-15,11.0784827612884,1.27625320953704,37.1931686788179,1.38168944436956,36.0111438734988,9.26878146481032,45.7349893674888,5.06306071852279,31.0914413088318,10.9465000573052,31.8330229960947,16.8442714358421,1.44091996075879,4.87673564754011,36.3933603426883,0.744288984873356,21.3243474649793,22.9535480317756,19.6921987597868,19.0025621340175,6.0373285347161,41.0547947921952,40.5101440533373,65.0930426845319,7.86153798825631,12.9672924240616,38.0000361161568,23.6148486565042,28.9045733641872,33.2892999620061,31.66318119891,0.925628669455037,7.40889867162044,7.16211196359224,0.85762059792399,3.44846632362663,5.48475106193847,1.31435433173451,4.38262578357125,3.05311410757181
