"","sample","mean_OE","sd_OE","var_OE"
"195","35952-ORDEQ:20090818:R:SR",0.828375634017415,0.0661829796476564,0.0043801867950421
"196","35953-ORDEQ:20090818:R:SR",0.882744553568164,0.0589687145431995,0.00347730929487735
"197","37278-ORDEQ:20140915:R:SR",0.971194783575282,0.0856419882720605,0.00733455015519174
"198","38114-ORDEQ:20150630:R:SR",0.984476166076008,0.0674131644917089,0.0045445347467862
"199","38116-ORDEQ:20150706:R:SR",0.834736709522121,0.0694165856688527,0.00481866236592117
"200","38117-ORDEQ:20150820:R:SR",0.767065234398647,0.071320161660582,0.00508656545929155
"201","38119-ORDEQ:20150819:R:SR",0.892086429008658,0.058387852241888,0.00340914128942055
"202","38120-ORDEQ:20150707:R:SR",0.896043830799373,0.0802092647513753,0.00643352615195621
"203","38128-ORDEQ:20150929:R:SR",0.700652972624505,0.054701079591685,0.00299220810849586
"204","38130-ORDEQ:20151005:R:SR",0.848955770149795,0.0537864215833823,0.00289297914674533
"205","38131-ORDEQ:20151006:R:SR",0.817485870442199,0.0593004296710233,0.00351654095916798
"206","38503-ORDEQ:20150729:R:SR",0.941463186264471,0.0792937332792752,0.00628749613736483
"207","38552-ORDEQ:20160802:R:SR",0.976422097820501,0.05969214243208,0.00356315186813173
"208","38558-ORDEQ:20160720:R:SR",1.0461319933676,0.106447481128609,0.0113310662386256
"209","38583-ORDEQ:20160818:R:SR",1.02193031065938,0.0671095495563012,0.00450369164164965
"210","38606-ORDEQ:20160927:R:SR",1.12276079575239,0.0864570790651819,0.00747482652048312
"211","505BMCMCR:20100804:T:QCFR",0.87454422863491,0.0707612345118351,0.00500715230963892
"212","505PS0110:20100803:T:SR",0.890810994290657,0.061337888799434,0.00376233660237173
"213","526CE0061:20040803:R:SR",0.818020951392768,0.0758944426241258,0.00575996642122672
"214","526PNCAMF:20130625:T:SR",0.785605557144757,0.0764774961994653,0.00584880742493923
"215","526PS0076:20080826:T:SR",0.895946995042911,0.0759891433054985,0.00577434990030359
"216","526PS1612:20150804:T:SR",0.487957895553062,0.097073554753271,0.00942327503243631
"217","PIBO:0904:20000820:R:SR",0.642472979347509,0.0689845688939054,0.00475887074547798
"218","PIBO_1432:20100804:R:SR",0.952662817500086,0.0653380136192079,0.0042690560237038
"219","dfw_2150:20090922:R:SR",0.752687409270952,0.0800583176735939,0.00640933422872607
"220","dfw_8008:20090818:R:SR",0.94535632629607,0.0608465889722411,0.00370230738955686
