"","sample","mean_OE","sd_OE","var_OE"
"39","13215-ORDEQ:19980715:R:SR",0.986216984596269,0.0634931619335346,0.00403138161231805
"40","13224-ORDEQ:19980715:R:SR",0.863210247938262,0.0266222273838633,0.000708742990878123
"41","13226-ORDEQ:19980708:R:SR",1.09511835867437,0.0510472956650454,0.00260582639471456
"42","13231-ORDEQ:19990805:R:SR",1.17944279766447,0.028148710289394,0.000792349890956233
"43","13244-ORDEQ:19990909:R:SR",1.06266749649231,0.0716683007053783,0.00513634532599652
"44","134605",0.832797311969141,0.0730089227999497,0.00533030280840902
"45","134734",1.04765931737912,0.040528306054834,0.00164254359167429
"46","140016",1.0434450988958,0.0808621941443267,0.00653869444183478
"47","143095",0.873366793637432,0.0531019008707262,0.00281981187608443
"48","148021",0.98257308127178,0.0315030847102016,0.00099244434625814
"49","149814",0.845836415232358,0.0482116584129838,0.00232436400693023
"50","149822",0.901674317293756,0.0862658640982858,0.00744179930862391
"51","150509",1.02338231898218,0.0736403270905169,0.00542289777399832
"52","151144",0.817891855141725,0.063331270771485,0.00401084985753115
"53","151682",1.00418544026649,0.0467754740295014,0.00218794497068456
"54","152645",0.975873513807813,0.0729344008990011,0.00531942683449622
"55","153620",0.952402280758691,0.071806604577702,0.00515618846097846
"56","153706",0.908092532426842,0.0604604900720193,0.00365547085974874
"57","155884",0.804403493132359,0.0805259037039777,0.0064844211673423
"58","17007-ORDEQ:19980824:R:SR",1.11128107322345,0.058624208993252,0.00343679788008449
"59","17010-ORDEQ:19980825:R:SR",1.07894765124437,0.0600685157555728,0.0036082265850775
"60","210808",1.04026656005469,0.0694079155487882,0.00481745874082771
"61","21821-ORDEQ:19980813:R:SR-3",0.937864915565933,0.0621912122094944,0.00386774687608636
"62","21842-ORDEQ:20070806:R:SR",0.901796947534449,0.0564235659602313,0.00318361879566857
"63","21855-ORDEQ:19990727:R:SR",0.911219606108183,0.0929445994435383,0.00863869856571978
"64","21857-ORDEQ:19980808:R:SR-1",1.02820423933339,0.0332495935653345,0.00110553547225993
"65","21864-ORDEQ:19990922:R:SR",1.09908546620363,0.0496444356472604,0.00246456999073498
"66","21868-ORDEQ:19990831:R:SR",1.03458694795533,0.0246852049291167,0.000609359342392488
"67","21876-ORDEQ:19990928:R:SR",0.806319972282603,0.0609076179092289,0.00370973791937663
"68","21878-ORDEQ:19980729:R:SR-3",1.03979257878862,0.0495862682746528,0.00245879800140584
"69","21881-ORDEQ:19990713:R:SR",0.972922554266764,0.0483250276516763,0.00233530829753528
"70","22946-ORDEQ:20000822:R:SR",0.990741504367863,0.065651275589894,0.00431008998658021
"71","23844-ORDEQ:20000711:R:SR",0.928258442934777,0.05111361851888,0.00261260199809359
"72","23856-ORDEQ:20000712:R:SR",0.927108600577001,0.0584965164295456,0.00342184243439209
"73","23901-ORDEQ:20000907:R:SR",1.08976426669649,0.0689052093201627,0.00474792787145543
"74","23903-ORDEQ:20000822:R:SR",1.01483532827045,0.0312947512125777,0.000979361453457131
"75","23925-ORDEQ:20000828:R:SR",1.06478853423602,0.0658821782136792,0.00434046140617898
"76","23926-ORDEQ:20000823:R:SR",0.829125477645518,0.0759776772557147,0.00577260744117355
"77","24043-ORDEQ:20000816:R:SR",1.0298482539383,0.0606780116685661,0.00368182110005065
"78","24044-ORDEQ:20000913:R:SR",0.841000925129297,0.0497057772087044,0.00247066428792136
"79","24046-ORDEQ:20000803:R:SR",0.977920775752051,0.0698323997460653,0.00487656405429426
"80","24056-ORDEQ:20000913:R:SR",0.986804192859336,0.0703081111335072,0.00494323049116161
"81","24062-ORDEQ:20000912:R:SR",1.0393946554339,0.0624867308413739,0.00390459153124231
"82","24068-ORDEQ:20000808:R:SR",0.9865374204809,0.0900393769201056,0.00810708939616084
"83","24412-ORDEQ:20000821:R:SR",0.981198918271123,0.0719852499256683,0.00518187620686093
"84","24419-ORDEQ:20000815:R:SR",0.831077916030054,0.0611116618719827,0.00373463521675555
"85","24426-ORDEQ:20010719:R:SR",0.87217091334474,0.0928061168542694,0.00861297532556831
"86","24453-ORDEQ:20000829:R:SR",0.874543355055577,0.0728394624414804,0.00530558728876384
"87","24455-ORDEQ:20000828:R:SR",1.16049588539888,0.0892811064147852,0.00797111596264821
"88","25284-ORDEQ:20010807:R:SR",0.976483320038206,0.0736531328337035,0.00542478397621917
"89","25374-ORDEQ:20010801:R:SR",0.938001313328588,0.0577689237098935,0.0033372485465995
"90","25386-ORDEQ:20010906:R:SR",0.874670970573796,0.0691692640494983,0.00478438708914922
"91","25417-ORDEQ:20010801:R:SR",1.09997181140397,0.0514204545707217,0.00264406314825965
"92","25425-ORDEQ:20010730:R:SR",1.13919267256221,0.0886459579120272,0.0078581058541409
"93","26806-ORDEQ:20020904:R:SR",0.90640759892705,0.076155812252769,0.005799707739879
"94","26854-ORDEQ:20020813:R:SR",0.856118603866452,0.0593540112276867,0.00352289864881636
"95","26886-ORDEQ:20020716:R:SR",0.926422581045625,0.0737213387210955,0.00543483578283049
"96","26895-ORDEQ:20020724:R:SR",1.07252348621508,0.0677133472716757,0.00458509739873456
"97","26902-ORDEQ:20020716:R:SR",NA,NA,NA
"98","26906-ORDEQ:20020723:R:SR",0.861740054891666,0.0819552138312877,0.0067166570741321
"99","26929-ORDEQ:20020711:R:SR",1.02948330044652,0.0579228050032464,0.00335505133944411
"100","26936-ORDEQ:20030730:R:SR",0.908806280081269,0.0773818309610767,0.00598794776288866
"101","26950-ORDEQ:20020731:R:SR",0.937961803882994,0.0610891364536422,0.00373188259265171
"102","26952-ORDEQ:20020905:R:SR",0.831876525718696,0.0480885619242513,0.00231250978794255
"103","26958-ORDEQ:20020910:R:SR",0.862103685706661,0.0416648651666435,0.00173596098935458
"104","26966-ORDEQ:20020913:R:SR",NA,NA,NA
"105","29027-ORDEQ:20020808:R:SR",0.9891755051063,0.0480716837459746,0.002310886778173
"106","29879-ORDEQ:20030826:R:SR",0.934143788345853,0.0483575880040522,0.00233845631756965
"107","29900-ORDEQ:20030806:R:SR",0.892041008862684,0.0605894372300436,0.0036710799038534
"108","30339-ORDEQ:20030924:R:SR",1.05331996878291,0.0704908086175038,0.00496895409954955
"109","30354-ORDEQ:20030827:R:SR",1.05218567073674,0.12117789555692,0.0146840823716038
"110","30379-ORDEQ:20030723:R:SR",1.0037368049388,0.105867092632221,0.0112078413023993
"111","30383-ORDEQ:20030724:R:SR",0.938342968451988,0.0590519147491519,0.00348712863554111
"112","30387-ORDEQ:20030722:R:SR",1.185777223006,0.0807902751179339,0.00652706855363145
"113","30389-ORDEQ:20030728:R:SR",1.08192664470818,0.082088070743021,0.00673845135831122
"114","30392-ORDEQ:20030730:R:SR",0.923631352369482,0.0586720164977101,0.00344240551990757
"115","30396-ORDEQ:20030827:R:SR",1.24547382012051,0.0473270065752757,0.00223984555137619
"116","30421-ORDEQ:20030730:R:SR",1.24083462064969,0.0768646725575309,0.00590817788737644
"117","30621-ORDEQ:20030924:R:SR",1.07781824639704,0.0746622516129411,0.00557445181591413
"118","30623-ORDEQ:20030819:R:SR",1.07126386823826,0.06526283809666,0.00425923803643085
"119","30625-ORDEQ:20030818:R:SR",1.00881115479359,0.0437331720912783,0.00191259034116536
"120","30628-ORDEQ:20030902:R:SR",1.00785365872482,0.0718171167513482,0.00515769825847678
"121","30629-ORDEQ:20030918:R:SR",1.02286028128213,0.0391076788427216,0.00152941054446545
"122","30727-ORDEQ:20030820:R:SR",1.02100169078083,0.0451713668878301,0.00204045238651495
"123","31354-ORDEQ:20040707:R:SR",0.924018500536787,0.0440655600626821,0.00194177358363784
"124","31387-ORDEQ:20040708:R:SR",0.824967779625469,0.0598431674055452,0.00358120468512811
"125","31467-ORDEQ:20070918:R:SR",0.757804975026496,0.0605974036525777,0.00367204532943344
"126","31477-ORDEQ:20040715:R:SR",0.738084491013438,0.0643985387077091,0.00414717178768831
"127","31480-ORDEQ:20040804:R:SR",1.01532743527362,0.0608604770147994,0.00370399766246893
"128","31485-ORDEQ:20040802:R:SR",1.04376223928275,0.0567553829739218,0.00322117349651653
"129","31730-ORDEQ:20040901:R:SR",0.910108445524933,0.0497718903716223,0.00247724107116479
"130","31803-ORDEQ:20040929:R:SR",1.09756654221027,0.0487570131723808,0.00237724633349171
"131","32149-ORDEQ:20050803:R:SR",1.10615637901431,0.0682815250036584,0.00466236665682522
"132","32481-ORDEQ:20050713:R:SR",0.971915332509628,0.0654760927796154,0.0042871187256848
"133","32485-ORDEQ:20050713:R:SR",0.808225509341916,0.0722159993254807,0.00521515055857783
"134","32486-ORDEQ:20050713:R:SR",0.951847111119206,0.0657995805472213,0.00432958480019027
"135","32487-ORDEQ:20050713:R:SR",1.00714914817327,0.0464238829665239,0.00215517690968951
"136","32488-ORDEQ:20050728:R:SR",0.840672998735809,0.0287560792495165,0.000826912093804471
"137","32489-ORDEQ:20050728:R:SR",0.903715856089557,0.0515388431304169,0.00265625235122172
"138","32490-ORDEQ:20050729:R:SR",0.869303638309737,0.0321274611527845,0.00103217376012368
"139","32556-ORDEQ:20050803:R:SR",1.10416827580996,0.0814799114085656,0.00663897596314769
"140","32576-ORDEQ:20050907:R:SR",0.86339860839318,0.0521966557528684,0.00272449087178346
"141","32577-ORDEQ:20050907:R:SR",0.811196220736198,0.0533901301106116,0.00285050599322803
"142","32585-ORDEQ:20050915:R:SR",0.935209069986057,0.0692102177784699,0.00479005424494324
"143","33336-ORDEQ:20060818:R:SR",1.15847081341839,0.0587519071037603,0.00345178658832889
"144","33342-ORDEQ:20060906:R:SR",1.02464935355944,0.0571894299330035,0.00327063089606192
"145","33419-ORDEQ:20060919:R:SR",1.00032966442121,0.0565575839045287,0.0031987602971178
"146","34468-ORDEQ:20070924:R:SR",0.920044840554267,0.0897220585107578,0.00805004778340784
"147","34470-ORDEQ:20070731:R:SR",0.989026055347741,0.0810622172203962,0.00657108306068669
"148","34471-ORDEQ:20070905:R:SR",NA,NA,NA
"149","34477-ORDEQ:20070821:R:SR",0.910100456236583,0.049906361632042,0.00249064493134816
"150","34614-ORDEQ:20070827:R:SR",1.04137867707856,0.0509827241578428,0.00259923816255469
"151","34636-ORDEQ:20070816:R:SR",0.844070820874431,0.0627887262290365,0.0039424241414649
"152","34643-ORDEQ:20070918:R:SR",0.88992563285176,0.0434673560583899,0.00188941104270685
"153","34661-ORDEQ:20070912:R:SR",1.04767814536643,0.0471282059959586,0.00222106780039751
"154","35619-ORDEQ:20000703:R:SR",0.929380457834639,0.0333748735410258,0.00111388218387946
"155","35622-ORDEQ:20000706:R:SR",1.07820699843831,0.104965782236708,0.0110178154405641
"156","35624-ORDEQ:20000723:R:SR",1.05108021667793,0.0336995483942667,0.00113565956197752
"157","35626-ORDEQ:20000728:R:SR",1.24173242095954,0.0502891019600046,0.00252899377594374
"158","35627-ORDEQ:20000729:R:SR",0.97742119306524,0.081099234411669,0.00657708582215884
"159","35629-ORDEQ:20000802:R:SR",1.11333529447523,0.10019204539293,0.010038445960019
"160","35634-ORDEQ:20000813:R:SR",0.911817527457758,0.0622504716251912,0.00387512121755874
"161","35694-ORDEQ:20150818:R:SR",1.10062381229748,0.0648211278841572,0.00420177862017426
"162","35696-ORDEQ:19980727:R:SR-1",0.925090145922805,0.0551064239236445,0.00303671795765242
"163","35702-ORDEQ:19980729:R:SR-3",0.976259172483399,0.0580676352610515,0.00337185026481051
"164","35704-ORDEQ:19980728:R:SR-1",0.961055997231789,0.0682322853360598,0.00465564476218149
"165","35708-ORDEQ:19980807:R:SR-2",0.970543408635255,0.045906077637104,0.00210736796402382
"166","35709-ORDEQ:19980807:R:SR-3",1.03640507149177,0.0775815893426357,0.00601890300492937
"167","35711-ORDEQ:19980808:R:SR-2",0.973071973069402,0.0815795515318379,0.0066552232281358
"168","35713-ORDEQ:19980809:R:SR",0.841909783121012,0.084741253820184,0.00718108009901685
"169","35714-ORDEQ:19980811:R:SR-1",1.07862063087566,0.0824841812000894,0.00680364014824918
"170","35715-ORDEQ:19980728:R:SR-1",0.994517152672431,0.0454501380870251,0.00206571505212965
"171","35716-ORDEQ:19980811:R:SR-1",1.03364188968429,0.0520940383621055,0.00271378883287252
"172","35717-ORDEQ:19980811:R:SR-1",0.75205201929868,0.0667747123846709,0.00445886221405553
"173","35721-ORDEQ:19980729:R:SR-3",0.95961995600539,0.0393720266824479,0.00155015648508339
"174","35722-ORDEQ:19980729:R:SR-3",0.943270736527069,0.0417666829318975,0.00174445580313365
"175","35733-ORDEQ:19980809:R:SR-1",0.800081863853842,0.0807275152327606,0.00651693171565559
"176","35734-ORDEQ:19980808:R:SR-2",0.750109665243006,0.0418626544769838,0.00175248183985933
"177","35748-ORDEQ:19990704:R:SR",0.807342435545473,0.0537262741502735,0.00288651253407035
"178","35749-ORDEQ:19990703:R:SR",0.940255908339589,0.0312784490919397,0.000978341377597065
"179","35758-ORDEQ:19990808:R:SR",0.826595728055994,0.0446629177478259,0.00199477622174907
"180","35763-ORDEQ:19990805:R:SR",0.911667355896138,0.0598186008002961,0.00357826500170519
"181","35767-ORDEQ:19990817:R:SR",0.868714500659777,0.0491715797408229,0.00241784425420811
"182","35769-ORDEQ:19990816:R:SR",1.07953092667695,0.0756395576457284,0.00572134268084147
"183","35770-ORDEQ:19990819:R:SR",1.11413103247356,0.0553813548935395,0.00306709446984417
"184","35772-ORDEQ:19990817:R:SR",1.00846946061007,0.0551926643863045,0.00304623020205925
"185","35773-ORDEQ:19990818:R:SR",0.98315208236085,0.021461547942759,0.000460598040099343
"186","35791-ORDEQ:19990809:R:SR",1.14844277906857,0.0454800033705447,0.00206843070658476
"187","35792-ORDEQ:19990811:R:SR",0.882824931206061,0.0289945851791515,0.00084068596971107
"188","35794-ORDEQ:20150819:R:SR",1.08393310840677,0.0324491927777134,0.00105295011192521
"189","35830-ORDEQ:20000720:R:SR",0.994671707148458,0.102949851880503,0.0105986720022175
"190","35847-ORDEQ:20020613:R:SR",1.10760964865292,0.0579908287749833,0.00336293622200943
"191","35853-ORDEQ:20010613:R:SR",1.08174696345958,0.0536157966868772,0.00287465365436855
"192","35883-ORDEQ:20020816:R:SR",0.867378845881583,0.0617013813277063,0.00380706045774702
"193","35939-ORDEQ:20090812:T:SR",1.01988499675909,0.0558218887451674,0.00311608326307784
"194","35940-ORDEQ:20090813:T:SR",0.999775486425401,0.0818502364597191,0.00669946120851193
"195","35952-ORDEQ:20090818:R:SR",0.895396316381284,0.05528377827389,0.00305629614023663
"196","35953-ORDEQ:20090818:R:SR",0.956552626608981,0.0652470748204109,0.0042571807726203
"197","37278-ORDEQ:20140915:R:SR",1.04809290426893,0.0623982745683906,0.00389354466911226
"198","38114-ORDEQ:20150630:R:SR",1.05501495679173,0.0377589246556177,0.00142573639114862
"199","38116-ORDEQ:20150706:R:SR",0.940864604131291,0.0706685636724236,0.00499404589152339
"200","38117-ORDEQ:20150820:R:SR",0.836209142851482,0.0676420847946213,0.00457545163536274
"201","38119-ORDEQ:20150819:R:SR",0.952080545579416,0.0410254123698116,0.00168308446011309
"202","38120-ORDEQ:20150707:R:SR",0.968208434622141,0.0613901621285979,0.00376875200617554
"203","38128-ORDEQ:20150929:R:SR",0.739722840986466,0.0767100899693387,0.00588443790310403
"204","38130-ORDEQ:20151005:R:SR",0.940381776165927,0.082845299389279,0.00686334363089927
"205","38131-ORDEQ:20151006:R:SR",0.867245879947376,0.0556499784835254,0.00309692010521684
"206","38503-ORDEQ:20150729:R:SR",1.00181339051219,0.0600317312898798,0.00360380876166033
"207","38552-ORDEQ:20160802:R:SR",1.00802151846194,0.0806608217190597,0.00650616816039393
"208","38558-ORDEQ:20160720:R:SR",1.10787093068109,0.0779768322267259,0.00608038636411495
"209","38583-ORDEQ:20160818:R:SR",1.11563165719548,0.0483486033434788,0.00233758744526505
"210","38606-ORDEQ:20160927:R:SR",1.17803517338943,0.065259226984605,0.0042587667066282
"211","505BMCMCR:20100804:T:QCFR",0.958246481540561,0.0632353269385208,0.00399870657302162
"212","505PS0110:20100803:T:SR",0.924953575953365,0.0750895090478894,0.00563843436905306
"213","526CE0061:20040803:R:SR",0.821861425342968,0.0830260747375175,0.00689332908631985
"214","526PNCAMF:20130625:T:SR",0.870745075653056,0.0554452073537385,0.00307417101849906
"215","526PS0076:20080826:T:SR",0.911328059335493,0.0759891433054985,0.00577434990030359
"216","526PS1612:20150804:T:SR",0.537516119320169,0.0973096480604376,0.00946916760564623
"217","PIBO:0904:20000820:R:SR",0.685830051573414,0.0577591168054837,0.00333611557414951
"218","PIBO_1432:20100804:R:SR",0.968741514841859,0.0610310896278273,0.00372479390115989
"219","dfw_2150:20090922:R:SR",0.785772570118027,0.0869573118838783,0.00756157409007008
"220","dfw_8008:20090818:R:SR",1.01825693852288,0.0534623968284454,0.00285822787464217
