"","O","E","OoverE","Onull","Enull","OoverE.null","BC","BC.null"
"174575",13,10.9488213565277,1.1873424158345,10,10.2086330935252,0.979563072586328,0.186534546860218,0.233179067283731
"174578",13,10.2333764517822,1.27035295351965,12,10.2086330935252,1.17547568710359,0.170690167956547,0.192095885973437
"174579",9,10.2595552365577,0.877231009774231,10,10.2086330935252,0.979563072586328,0.256773086953577,0.241011035955856
"174580",11,10.9727183538379,1.00248631608707,10,10.2086330935252,0.979563072586328,0.218180236045841,0.233179067283731
"174586",11,11.0819621200373,0.992604006479222,10,10.2086330935252,0.979563072586328,0.211653960412416,0.220363118547526
"174591",13,12.2349867717859,1.06252669025995,10,10.2086330935252,0.979563072586328,0.209551582230431,0.232467070131719
"174596",11,11.6358054386928,0.945357848922215,10,10.2086330935252,0.979563072586328,0.240560252097473,0.241723033107868
"174605",10,10.8012435080448,0.925819327427626,9,10.2086330935252,0.881606765327696,0.244651511476413,0.268913857677903
"174618",9,10.1344934629602,0.888056224308934,9,10.2086330935252,0.881606765327696,0.255732812969693,0.261423220973783
"174636",7,10.3990177128003,0.673140501663305,7,10.2086330935252,0.68569415081043,0.337475458530699,0.332775919732441
"174687",15,12.8446582190188,1.1678006330904,12,10.2086330935252,1.17547568710359,0.196712588419118,0.182377712989958
"174749",16,13.3523762004844,1.1982885862233,12,10.2086330935252,1.17547568710359,0.215029531578183,0.185617103984451
"174791",16,14.1991466180679,1.12682828273923,9,10.2086330935252,0.881606765327696,0.240221259951762,0.259925093632959
"174848",12,10.414931367804,1.15219194214721,12,10.2086330935252,1.17547568710359,0.187454126530514,0.197278911564626
"174856",13,11.1619327735474,1.16467284508366,12,10.2086330935252,1.17547568710359,0.188771068870854,0.192743764172336
"174900",16,14.2300766875997,1.12437904245046,12,10.2086330935252,1.17547568710359,0.208706890456547,0.185617103984451
"174932",11,13.1213257521043,0.838329922434544,10,10.2086330935252,0.979563072586328,0.329135759237841,0.253826984692061
"174944",9,12.5615365845335,0.716472856599514,9,10.2086330935252,0.881606765327696,0.379024606109301,0.310861423220974
"174961",13,10.7067327395807,1.21418926914479,12,10.2086330935252,1.17547568710359,0.159775653876384,0.198574667962423
"174963",10,10.7823835608735,0.927438719235271,10,10.2086330935252,0.979563072586328,0.249080538557287,0.245283018867925
"174975",15,13.2468702170313,1.13234294246461,11,10.2086330935252,1.07751937984496,0.264104804797748,0.225915875169606
"174983",11,10.9591895315224,1.00372385826162,11,10.2086330935252,1.07751937984496,0.227808224260478,0.223880597014925
"175000",16,14.3914308449478,1.11177270504808,13,10.2086330935252,1.27343199436223,0.214508766581436,0.183508989460632
"175002",14,15.2017366154585,0.920947412400471,10,10.2086330935252,0.979563072586328,0.271243018188954,0.237451050195799
"175008",10,10.776896182744,0.927910952321506,9,10.2086330935252,0.881606765327696,0.271825571641013,0.262172284644195
"175018",8,10.0799161656149,0.793657394422582,8,10.2086330935252,0.783650458069063,0.277680050666122,0.29355985776373
"175080",17,15.485773277264,1.09778179595068,12,10.2086330935252,1.17547568710359,0.231396925556974,0.19533527696793
"175141",7,10.9792155589875,0.637568318282069,5,10.2086330935252,0.489781536293164,0.362576033183078,0.419110690633869
"175154",13,12.1314130814565,1.07159816525176,11,10.2086330935252,1.07751937984496,0.247386738339424,0.234056987788331
"175163",13,10.8007589060913,1.20361912649198,12,10.2086330935252,1.17547568710359,0.165707882358999,0.216067379332685
"175166",13,10.6367079241675,1.22218266146642,13,10.2086330935252,1.27343199436223,0.159245223401361,0.177309361438314
"175167",11,10.3554406601184,1.06224354530503,11,10.2086330935252,1.07751937984496,0.227759348120862,0.23270013568521
"175173",10,10.3711099628037,0.964216948413942,10,10.2086330935252,0.979563072586328,0.254453533958547,0.265930936276255
"175178",11,10.8403573172075,1.01472669932559,10,10.2086330935252,0.979563072586328,0.233067488805289,0.24813100747597
"175182",13,10.332028349637,1.25822341558487,13,10.2086330935252,1.27343199436223,0.158156072538925,0.169869807811531
"175234",19,14.0128231602766,1.3559009332153,13,10.2086330935252,1.27343199436223,0.18571165509282,0.166769993800372
"175236",18,14.7974603374569,1.21642495330341,12,10.2086330935252,1.17547568710359,0.198729949221857,0.182377712989958
"175237",14,15.3711566635161,0.910796780389953,10,10.2086330935252,0.979563072586328,0.272784125008727,0.241011035955856
