"","O","E","OoverE","Onull","Enull","OoverE.null","BC","BC.null"
"108303",9,10.8440740319339,0.829946381175249,11,13.1065573770492,0.83927454659162,0.25725405186107,0.310438626317579
"109845",17,17.6337321534095,0.964061371245961,13,13.1065573770492,0.991869918699187,0.274765609830679,0.277864992150706
"109907",16,13.2281725973072,1.2095397064336,14,13.1065573770492,1.06816760475297,0.228574407481559,0.268823707287572
"109909",13,13.1218103118685,0.990716958333234,14,13.1065573770492,1.06816760475297,0.307814296394615,0.286362261868763
"109910",13,10.3644850274735,1.25428325339275,17,13.1065573770492,1.29706066291432,0.168411430203116,0.213177239313912
"109913",13,10.3005898786775,1.26206364422977,12,13.1065573770492,0.915572232645403,0.159886883863914,0.285014691478942
"109915",8,9.84719270628362,0.812414282793014,9,13.1065573770492,0.686679174484053,0.320235125810537,0.424545791620319
"111021",12,14.0486889593099,0.854172231640716,11,13.1065573770492,0.83927454659162,0.261851327959272,0.320639238354301
"111040",13,12.4937852766443,1.04051732218433,12,13.1065573770492,0.915572232645403,0.244071415827154,0.278485145282403
"111113",9,12.6876204802291,0.709352869911623,10,13.1065573770492,0.762976860537836,0.347264516592413,0.340191557289819
"111116",13,10.9154848943766,1.1909686217144,15,13.1065573770492,1.14446529080675,0.207878431859297,0.247010790317877
"111137",12,11.8364761711631,1.01381524589517,12,13.1065573770492,0.915572232645403,0.240093710869441,0.28958537381652
"111138",16,12.592681186019,1.27057929631094,15,13.1065573770492,1.14446529080675,0.199529162697892,0.238845144356955
"111140",13,16.3602832270172,0.794607270522793,13,13.1065573770492,0.991869918699187,0.319533738932331,0.272213500784929
"111148",14,13.1369802751862,1.06569391951086,15,13.1065573770492,1.14446529080675,0.243437129752521,0.238261883931175
"111149",12,13.6770346941437,0.877383165894738,11,13.1065573770492,0.83927454659162,0.312971472001486,0.318599115946957
"113048",11,9.82688398896296,1.11937822939139,12,13.1065573770492,0.915572232645403,0.183013261988433,0.300685602350637
"113100",15,14.3479808874441,1.04544326603658,13,13.1065573770492,0.991869918699187,0.263047472001736,0.267189952904239
